probe_id	requested_entrez	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count
ILMN_1691341	3575	IL7R	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IL7R	3575	IL7R	10.2605455356096	10.3358395	1.08593071668031	1.0420799953364	7.65137839	12.41136942	10.3358395	TRUE	1	1.08593071668031	TRUE	1
ILMN_2342579	3575	IL7R	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	IL7R	3575	IL7R	10.0883165420959	10.194902155	0.843137837326721	0.91822537392882	7.59408461	12.01655718	10.3358395	FALSE	1	1.08593071668031	FALSE	1
ILMN_1652378	10527	IPO7	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IPO7	10527	IPO7	6.10329192705479	6.13199909	0.0156163621329965	0.12496544375545	5.675034299	6.445320657	6.13199909	TRUE	1	0.0156163621329965	TRUE	1
ILMN_1798181	3665	IRF7	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IRF7	3665	IRF7	10.1514596375822	10.04650167	1.56333808881472	1.2503351905848	8.128797974	13.27742101	10.04650167	TRUE	1	1.56333808881472	TRUE	1
ILMN_2349061	3665	IRF7	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IRF7	3665	IRF7	8.55903402456849	8.435540186	1.51072885522023	1.2291171039491	6.746255126	12.19229881	10.04650167	FALSE	1	1.56333808881472	FALSE	1
ILMN_1674646	3665	IRF7	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	IRF7	3665	IRF7	6.03447787856849	6.073499657	0.0263550797743895	0.162342476802559	5.450826832	6.708928726	10.04650167	FALSE	1	1.56333808881472	FALSE	1
ILMN_1745471	10379	IRF9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	IRF9	10379	IRF9	10.575692482774	10.614183175	0.365038446899073	0.604184116721942	8.932425503	11.97147447	10.614183175	TRUE	1	0.365038446899073	TRUE	1
ILMN_2054019	9636	ISG15	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ISG15	9636	ISG15	9.18550530482877	8.86079701	3.23739723876325	1.79927686551104	6.28286725	12.87472643	8.86079701	TRUE	1	3.23739723876325	TRUE	1
ILMN_1659913	3669	ISG20	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ISG20	3669	ISG20	11.3561145184452	11.309976025	0.599590182075721	0.774332087721877	9.213366299	13.21720871	11.309976025	TRUE	1	0.599590182075721	TRUE	1
ILMN_1758829	84502	JPH4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	JPH4	84502	JPH4	5.87541874008904	5.900480965	0.0167483378768072	0.129415369554034	5.577664862	6.136049694	5.900480965	TRUE	1	0.0167483378768072	TRUE	1
ILMN_1678882	3802	KIR2DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DL1	3802	KIR2DL1	6.37205405130822	6.2734853215	0.090888620744521	0.301477396738994	5.957400493	7.696517421	6.2734853215	TRUE	1	0.161878672023529	FALSE	1
ILMN_1786810	3802	KIR2DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DL1	3802	KIR2DL1	6.30108341345206	6.1699514765	0.161878672023529	0.4023414868287	5.736794186	8.228599285	6.2734853215	FALSE	1	0.161878672023529	TRUE	1
ILMN_2166812	3806	KIR2DS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DS1	3806	KIR2DS1	5.90466788423288	5.918618399	0.0196336578715854	0.140120155122614	5.544554167	6.237114887	5.918618399	TRUE	1	0.0196336578715854	TRUE	1
ILMN_1722506	3806	KIR2DS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR2DS1	3806	KIR2DS1	5.87170185143151	5.8811325185	0.0121653908797517	0.110296830778367	5.615310457	6.133867437	5.918618399	FALSE	1	0.0196336578715854	FALSE	1
ILMN_1691803	3810	KIR2DS5	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	KIR2DS5	3810	KIR2DS5	6.31857183660959	6.2395568345	0.0676825463691701	0.26015869458692	5.727402538	7.482191919	6.2395568345	TRUE	1	0.0676825463691701	TRUE	1
ILMN_2131828	3811	KIR3DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR3DL1	3811	KIR3DL1	6.59978397232192	6.4915002055	0.16093191171806	0.401163198359545	5.968248198	8.138246583	6.4915002055	TRUE	1	0.16093191171806	TRUE	1
ILMN_1733245	3811	KIR3DL1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KIR3DL1	3811	KIR3DL1	6.07684385871918	6.0888271675	0.0243939746854315	0.156185705765385	5.626784211	6.693220213	6.4915002055	FALSE	1	0.16093191171806	FALSE	1
ILMN_1658399	10219	KLRG1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KLRG1	10219	KLRG1	7.68978199510959	7.5780444715	0.540057652530577	0.734886149366401	6.319466352	9.595563968	7.5780444715	TRUE	1	0.540057652530577	TRUE	1
ILMN_2124920	10219	KLRG1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	KLRG1	10219	KLRG1	5.84782199258904	5.8421004555	0.0153354833558777	0.123836518668274	5.549263654	6.128346141	7.5780444715	FALSE	1	0.540057652530577	FALSE	1
ILMN_1769782	54900	LAX1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LAX1	54900	LAX1	7.55988716847945	7.5802370965	0.337259566175593	0.580740532575085	6.238805314	8.909563925	7.5802370965	TRUE	1	0.337259566175593	TRUE	1
ILMN_1738725	3976	LIF	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LIF	3976	LIF	5.83249673589041	5.8534856995	0.0202033554365548	0.142138507929958	5.437036119	6.090328707	5.8534856995	TRUE	1	0.0202033554365548	TRUE	1
ILMN_1702385	23547	LILRA4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	LILRA4	23547	LILRA4	6.00817681553425	6.041168594	0.0269850068318989	0.16427113815853	5.344037226	6.687673913	6.041168594	TRUE	1	0.0269850068318989	TRUE	1
ILMN_1812278	4063	LY9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	LY9	4063	LY9	7.38563835673973	7.3944428915	0.384269693730251	0.619894905391431	5.873733778	8.911764491	7.3944428915	TRUE	1	0.384269693730251	TRUE	1
ILMN_1731928	4063	LY9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	LY9	4063	LY9	6.93633655073288	6.948237783	0.174765911232737	0.418050130047506	5.855638278	7.913762128	7.3944428915	FALSE	1	0.384269693730251	FALSE	1
ILMN_1756275	4063	LY9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	LY9	4063	LY9	5.97069029877397	6.0040355965	0.0205215807968041	0.143253554220494	5.469950401	6.288333463	7.3944428915	FALSE	1	0.384269693730251	FALSE	1
ILMN_1730986	10892	MALT1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MALT1	10892	MALT1	6.78046484780822	6.7766080155	0.0990631022191387	0.314742914485996	6.108768843	7.703447783	6.7766080155	TRUE	1	0.0990631022191387	TRUE	1
ILMN_2387791	10892	MALT1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MALT1	10892	MALT1	5.83628902338356	5.832204051	0.0175532906848083	0.13248883230223	5.485739047	6.090225676	6.7766080155	FALSE	1	0.0990631022191387	FALSE	1
ILMN_2094942	55016	MARCHF1	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	MARCH1	55016	MARCH1	6.40869232820548	6.372430027	0.0695631426933606	0.263748256284967	5.768398931	7.251302383	6.372430027	TRUE	1	0.0695631426933606	TRUE	1
ILMN_1681101	55016	MARCHF1	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	MARCH1	55016	MARCH1	6.3730999179726	6.3172274615	0.0650364461076357	0.255022442360738	5.809092161	7.277853385	6.372430027	FALSE	1	0.0695631426933606	FALSE	1
ILMN_1815107	9782	MATR3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	MATR3	9782	MATR3	8.97214945765754	8.944208888	0.431087017033369	0.656572171991297	7.307622249	10.84561909	8.944208888	TRUE	1	0.431087017033369	TRUE	1
ILMN_2411076	9782	MATR3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	MATR3	9782	MATR3	6.3851730975	6.3407455545	0.0668613839713553	0.258575683256093	5.835340324	7.179300712	8.944208888	FALSE	1	0.431087017033369	FALSE	1
ILMN_2296369	9782	MATR3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	MATR3	9782	MATR3	6.03853090456849	6.064236484	0.0140544218981945	0.118551347095655	5.558795998	6.36517718	8.944208888	FALSE	1	0.431087017033369	FALSE	1
ILMN_1660179	9782	MATR3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	MATR3	9782	MATR3	5.8469273135274	5.86002289	0.0236244883527296	0.153702597091688	5.512471539	6.142761875	8.944208888	FALSE	1	0.431087017033369	FALSE	1
ILMN_1660462	255231	MCOLN2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MCOLN2	255231	MCOLN2	6.79392975891781	6.7319190845	0.207169379203618	0.455158630813058	5.932086092	8.68853826	6.7319190845	TRUE	1	0.207169379203618	TRUE	1
ILMN_2079004	4191	MDH2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MDH2	4191	MDH2	11.100425829589	11.157570605	0.113598981644905	0.337044480217233	10.35643736	11.84322782	11.157570605	TRUE	1	0.113598981644905	TRUE	1
ILMN_1804738	4210	MEFV	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MEFV	4210	MEFV	7.11310464602055	7.047043081	0.309147039197714	0.556009927247449	5.949084157	9.009203531	7.047043081	TRUE	1	0.36055812285632	FALSE	1
ILMN_2115752	4210	MEFV	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MEFV	4210	MEFV	7.09094902065069	7.035253102	0.36055812285632	0.600464922253016	5.691788332	8.945851145	7.047043081	FALSE	1	0.36055812285632	TRUE	1
ILMN_1745686	9258	MFHAS1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MFHAS1	9258	MFHAS1	6.97987485512329	6.966941816	0.135442920881539	0.368025706821601	6.246557694	8.302235324	6.966941816	TRUE	1	0.135442920881539	TRUE	1
ILMN_1760180	11043	MID2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	MID2	11043	MID2	6.14682634791781	6.1452289475	0.0236849048662675	0.153899008659145	5.660650211	6.770735107	6.1452289475	TRUE	1	0.0236849048662675	TRUE	1
ILMN_2264597	11043	MID2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	MID2	11043	MID2	5.99210790734247	6.0040469395	0.0118021075633726	0.108637505325613	5.62963008	6.223984833	6.1452289475	FALSE	1	0.0236849048662675	FALSE	1
ILMN_2382648	11043	MID2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	MID2	11043	MID2	5.80698432726712	5.808504594	0.0183484397730994	0.135456412816446	5.413641681	6.11618545	6.1452289475	FALSE	1	0.0236849048662675	FALSE	1
ILMN_1725700	4343	MOV10	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MOV10	4343	MOV10	7.42190695753425	7.243176038	0.575043203765526	0.75831603158942	6.115158825	10.09467004	7.243176038	TRUE	1	0.575043203765526	TRUE	1
ILMN_1671158	28998	MRPL13	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MRPL13	28998	MRPL13	6.59497262776712	6.4955842375	0.196393360871961	0.443162905568552	5.963133936	7.963676937	6.4955842375	TRUE	1	0.196393360871961	TRUE	1
ILMN_1748819	29093	MRPL22	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPL22	29093	MRPL22	8.01118946328082	7.9696250515	0.425165557116066	0.652047204668547	6.817574727	9.980365866	7.9696250515	TRUE	1	0.425165557116066	TRUE	1
ILMN_1663220	29093	MRPL22	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPL22	29093	MRPL22	6.9294974894589	6.864251344	0.294881225045468	0.54302967234348	6.128531237	8.568448713	7.9696250515	FALSE	1	0.425165557116066	FALSE	1
ILMN_1722905	64963	MRPS11	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS11	64963	MRPS11	8.52791306616438	8.528275706	0.0972308775493561	0.311818661323142	7.759972489	9.48095998	8.528275706	TRUE	1	0.0972308775493561	TRUE	1
ILMN_2405915	64963	MRPS11	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS11	64963	MRPS11	7.37942572602055	7.3902600195	0.0710349139065084	0.266523758615453	6.511542721	8.234861106	8.528275706	FALSE	1	0.0972308775493561	FALSE	1
ILMN_1658416	51023	MRPS18C	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS18C	51023	MRPS18C	8.0905744165274	8.043840694	0.595877494538138	0.771931016696529	6.482035387	9.981999333	8.043840694	TRUE	1	0.595877494538138	TRUE	1
ILMN_2085903	51023	MRPS18C	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	MRPS18C	51023	MRPS18C	5.93293199973288	5.935103487	0.0129031178877194	0.113591891822081	5.571107361	6.194872697	8.043840694	FALSE	1	0.595877494538138	FALSE	1
ILMN_1806721	2206	MS4A2	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MS4A2	2206	MS4A2	5.97342842223288	5.9802949165	0.0320752389668392	0.179095614035741	5.48663981	6.894151308	5.9802949165	TRUE	1	0.0320752389668392	TRUE	1
ILMN_1697998	113115	MTFR2	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	FAM54A	113115	FAM54A	6.18616778316438	6.155701851	0.0130704670075018	0.11432614314977	5.881572402	6.658905205	6.155701851	TRUE	1	0.0130704670075018	TRUE	1
ILMN_2139827	113115	MTFR2	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	FAM54A	113115	FAM54A	5.8814315269726	5.887032666	0.0130641945869166	0.114298707721989	5.580276528	6.129976256	6.155701851	FALSE	1	0.0130704670075018	FALSE	1
ILMN_1662358	4599	MX1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MX1	4599	MX1	11.9429128112123	12.143252325	2.0532208755754	1.43290644341331	7.967627048	14.38191348	12.143252325	TRUE	1	2.0532208755754	TRUE	1
ILMN_2231928	4600	MX2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	MX2	4600	MX2	10.137709171089	10.060708245	0.998279431254132	0.999139345263779	8.277404642	12.45639193	10.060708245	TRUE	1	0.998279431254132	TRUE	1
ILMN_1678531	23138	N4BP3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	N4BP3	23138	N4BP3	5.84768136397945	5.8709607175	0.0219500397694181	0.148155458115515	5.468436847	6.126841254	5.8709607175	TRUE	1	0.0219500397694181	TRUE	1
ILMN_1784641	4696	NDUFA3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFA3	4696	NDUFA3	10.4695011944589	10.500074175	0.14894560063655	0.385934710328767	9.574418248	11.7818279	10.500074175	TRUE	1	0.14894560063655	TRUE	1
ILMN_1751258	4697	NDUFA4	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFA4	4697	NDUFA4	9.81027859128082	9.889923367	0.859071256507995	0.926860969351928	7.50617307	11.65940236	9.889923367	TRUE	1	0.859071256507995	TRUE	1
ILMN_1754421	51103	NDUFAF1	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFAF1	51103	NDUFAF1	6.57648056409589	6.457816163	0.156553471512157	0.395668385788095	5.840882027	7.993071685	6.457816163	TRUE	1	0.156553471512157	TRUE	1
ILMN_1682857	91942	NDUFAF2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFAF2	91942	NDUFAF2	6.70837377012329	6.6087243225	0.156226630124749	0.395255145601862	5.917704538	8.022018392	6.6087243225	TRUE	1	0.156226630124749	TRUE	1
ILMN_1727618	137682	NDUFAF6	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	C8orf38	137682	C8ORF38	6.21489910967123	6.2058926495	0.0256115290948149	0.160036024365812	5.689662077	6.853362568	6.2058926495	TRUE	1	0.0256115290948149	TRUE	1
ILMN_1722186	55471	NDUFAF7	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	3	C2orf56	55471	C2ORF56	6.82009862360274	6.771230327	0.0873850655738514	0.295609650677801	6.31079932	7.608982817	6.771230327	TRUE	1	0.118797587280954	FALSE	1
ILMN_2394132	55471	NDUFAF7	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	3	PRO1853	55471	PRO1853	6.61960158615069	6.556333671	0.118797587280954	0.344670258770544	5.676489389	8.478608691	6.771230327	FALSE	1	0.118797587280954	TRUE	1
ILMN_1787370	55471	NDUFAF7	BACT_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	3	C2orf56	55471	C2ORF56	6.04916439919178	6.089570001	0.0175138782531386	0.132340010023948	5.664929988	6.36392928	6.771230327	FALSE	1	0.118797587280954	FALSE	1
ILMN_1724367	4707	NDUFB1	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFB1	4707	NDUFB1	6.02541134956164	6.0516192195	0.00972371219160057	0.0986088849526277	5.809232781	6.182486736	6.0516192195	TRUE	1	0.00972371219160057	TRUE	1
ILMN_2119945	4709	NDUFB3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFB3	4709	NDUFB3	8.61699553258219	8.561571987	0.94488500021766	0.972051953456018	6.630522849	10.80724346	8.561571987	TRUE	1	0.94488500021766	TRUE	1
ILMN_2119937	4709	NDUFB3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFB3	4709	NDUFB3	8.35318333418493	8.300743361	0.870938960280567	0.933241105117304	6.376029668	10.34504455	8.561571987	FALSE	1	0.94488500021766	FALSE	1
ILMN_1694274	4718	NDUFC2	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFC2	4718	NDUFC2	6.05436493410274	6.078506635	0.024005776208582	0.154937975359761	5.646610279	6.674454805	6.078506635	TRUE	1	0.024005776208582	TRUE	1
ILMN_1812312	4724	NDUFS4	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NDUFS4	4724	NDUFS4	7.61446392489726	7.5248613775	0.492906211666801	0.702072796558022	6.453670948	9.827915592	7.5248613775	TRUE	1	0.492906211666801	TRUE	1
ILMN_1765500	4731	NDUFV3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFV3	4731	NDUFV3	6.19359641546575	6.2017775465	0.0140593654697435	0.118572195179745	5.742099219	6.495088462	6.2017775465	TRUE	1	0.0275409670754913	FALSE	1
ILMN_2387731	4731	NDUFV3	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	NDUFV3	4731	NDUFV3	6.12078529335617	6.1236165785	0.0275409670754913	0.165954713929708	5.605583011	6.946294442	6.2017775465	FALSE	1	0.0275409670754913	TRUE	1
ILMN_1762594	64127	NOD2	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	NOD2	64127	NOD2	7.67345355781507	7.5884500465	0.425876376283963	0.652592044300237	6.156175088	9.88467321	7.5884500465	TRUE	1	0.425876376283963	TRUE	1
ILMN_2352121	51251	NT5C3A	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	NT5C3	51251	NT5C3	9.7688375695	9.769689588	0.848257106062173	0.921008743749034	7.450897356	12.08920226	9.769689588	TRUE	1	0.848257106062173	TRUE	1
ILMN_1769734	51251	NT5C3A	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	NT5C3	51251	NT5C3	8.21800569475342	8.169774806	0.674908994108928	0.82152844996928	6.480033215	10.61806299	9.769689588	FALSE	1	0.848257106062173	FALSE	1
ILMN_2410826	4938	OAS1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS1	4938	OAS1	8.31011757097945	8.2237200155	1.55753980755127	1.24801434589161	6.35567672	11.10366263	8.2237200155	TRUE	1	2.17675276812895	FALSE	1
ILMN_1658247	4938	OAS1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS1	4938	OAS1	8.23385805208219	7.9584961805	2.17675276812895	1.47538224475183	6.080634612	11.5816771	8.2237200155	FALSE	1	2.17675276812895	TRUE	1
ILMN_1675640	4938	OAS1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS1	4938	OAS1	7.98252986908219	7.873156355	1.404254191671	1.18501231709675	5.915070186	10.5046981	8.2237200155	FALSE	1	2.17675276812895	FALSE	1
ILMN_1672606	4938	OAS1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS1	4938	OAS1	6.23061941909589	6.142486306	0.196942425770446	0.44378195746385	5.565840672	7.961854274	8.2237200155	FALSE	1	2.17675276812895	FALSE	1
ILMN_1674063	4939	OAS2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS2	4939	OAS2	10.5910237955548	10.486420385	1.9031885666108	1.37956100503414	7.17385531	13.25509839	10.486420385	TRUE	1	1.9031885666108	TRUE	1
ILMN_1736729	4939	OAS2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS2	4939	OAS2	7.10525724480137	6.8371108215	0.734248228864577	0.856882855975411	5.684086815	9.613810942	10.486420385	FALSE	1	1.9031885666108	FALSE	1
ILMN_2248970	4939	OAS2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS2	4939	OAS2	7.02376490036986	6.806178269	0.496119873032343	0.704357773459158	5.864376372	8.804330915	10.486420385	FALSE	1	1.9031885666108	FALSE	1
ILMN_1709333	4939	OAS2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS2	4939	OAS2	6.15387352417808	6.1185379795	0.133616902947843	0.365536459122538	5.456752517	7.857809585	10.486420385	FALSE	1	1.9031885666108	FALSE	1
ILMN_1745397	4940	OAS3	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OAS3	4940	OAS3	8.51031852344521	8.4242722685	2.55884997565846	1.599640577023	6.11272473	12.27953908	8.4242722685	TRUE	1	2.55884997565846	TRUE	1
ILMN_2184262	4940	OAS3	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OAS3	4940	OAS3	6.17752535484247	6.123773206	0.126745978875974	0.356014014999374	5.57882415	8.037854637	8.4242722685	FALSE	1	2.55884997565846	FALSE	1
ILMN_1674811	8638	OASL	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OASL	8638	OASL	8.598957092	8.5186575425	2.14563431137702	1.46479838591426	6.154677258	12.35227644	8.5186575425	TRUE	1	2.14563431137702	TRUE	1
ILMN_1681721	8638	OASL	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OASL	8638	OASL	7.07622979873973	6.782174978	1.01565186278424	1.00779554612245	5.559113109	10.90983329	8.5186575425	FALSE	1	2.14563431137702	FALSE	1
ILMN_1708203	54726	OTUD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	OTUD4	54726	OTUD4	6.49160350699315	6.4447362975	0.0496535717684842	0.22283081422569	5.932565631	7.284043595	6.4447362975	TRUE	1	0.0496535717684842	TRUE	1
ILMN_2287604	54726	OTUD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	OTUD4	54726	OTUD4	5.98132973683562	6.0032277625	0.0099551035545586	0.0997752652442408	5.695383729	6.182196273	6.4447362975	FALSE	1	0.0496535717684842	FALSE	1
ILMN_2394975	54726	OTUD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	OTUD4	54726	OTUD4	5.81335868889041	5.810619415	0.0158251800791196	0.125798172002297	5.556072201	6.159441727	6.4447362975	FALSE	1	0.0496535717684842	FALSE	1
