requested_entrez	probe_id	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count	selection_rule
4938	ILMN_1658247	OAS1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS1	4938	OAS1	8.23385805208219	7.9584961805	2.17675276812895	1.47538224475183	6.080634612	11.5816771	8.2237200155	FALSE	1	2.17675276812895	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4939	ILMN_1674063	OAS2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	OAS2	4939	OAS2	10.5910237955548	10.486420385	1.9031885666108	1.37956100503414	7.17385531	13.25509839	10.486420385	TRUE	1	1.9031885666108	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4940	ILMN_1745397	OAS3	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OAS3	4940	OAS3	8.51031852344521	8.4242722685	2.55884997565846	1.599640577023	6.11272473	12.27953908	8.4242722685	TRUE	1	2.55884997565846	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8638	ILMN_1674811	OASL	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	OASL	8638	OASL	8.598957092	8.5186575425	2.14563431137702	1.46479838591426	6.154677258	12.35227644	8.5186575425	TRUE	1	2.14563431137702	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
54726	ILMN_1708203	OTUD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	OTUD4	54726	OTUD4	6.49160350699315	6.4447362975	0.0496535717684842	0.22283081422569	5.932565631	7.284043595	6.4447362975	TRUE	1	0.0496535717684842	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5027	ILMN_1759326	P2RX7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	P2RX7	5027	P2RX7	7.70446394134247	7.655294181	0.165955943720579	0.407376906219018	6.883658249	8.836580241	7.655294181	TRUE	1	0.165955943720579	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
24145	ILMN_1697817	PANX1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PANX1	24145	PANX1	6.05163690190411	6.1031325415	0.0201524377857538	0.141959282140175	5.586567775	6.430281185	6.1031325415	TRUE	1	0.0201524377857538	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
54625	ILMN_1691731	PARP14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PARP14	54625	PARP14	8.31023792342466	8.207662051	0.690162720194685	0.830760326565181	6.759398586	10.41826553	8.207662051	TRUE	1	0.690162720194685	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
83666	ILMN_1731224	PARP9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PARP9	83666	PARP9	9.58398411480822	9.756454399	0.850357590696571	0.92214835612095	7.715218442	11.61760141	9.756454399	TRUE	1	0.850357590696571	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23598	ILMN_2401844	PATZ1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	PATZ1	23598	PATZ1	5.97951926328082	6.0018957025	0.0221612986091459	0.148866714241787	5.432530985	6.274862319	6.148528654	FALSE	1	0.0221612986091459	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5295	ILMN_1760303	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	8.0745991175548	8.0382202915	0.127652736462811	0.357285231240826	7.254681885	9.051674146	8.0382202915	TRUE	1	0.127652736462811	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
11040	ILMN_1748283	PIM2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PIM2	11040	PIM2	9.98542384573288	10.0414184	0.260722985614436	0.510610404921831	8.006621088	11.03862489	10.0414184	TRUE	1	0.260722985614436	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
122618	ILMN_1695490	PLD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PLD4	122618	PLD4	6.03504639183562	6.046317976	0.0161741495822009	0.127177630038466	5.617534016	6.505148635	6.046317976	TRUE	1	0.0161741495822009	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
403313	ILMN_1802628	PLPP6	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	PPAPDC2	403313	PPAPDC2	6.40248508043836	6.3849758825	0.030850031255783	0.175641769678465	5.928629452	6.938469777	6.3849758825	TRUE	1	0.030850031255783	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5359	ILMN_1745242	PLSCR1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PLSCR1	5359	PLSCR1	7.17017219406849	7.113262435	0.564765719973445	0.751508962004742	5.979778818	9.566290192	7.113262435	TRUE	1	0.564765719973445	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5366	ILMN_2098446	PMAIP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PMAIP1	5366	PMAIP1	6.16297778544521	6.1497067935	0.0361505891074716	0.190133082622335	5.592201506	7.059171077	6.1497067935	TRUE	1	0.0361505891074716	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5371	ILMN_1728019	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	7.5152431325548	7.4039827405	0.479596220232175	0.692528858772091	6.328365585	9.764136968	7.4039827405	TRUE	1	0.479596220232175	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
639	ILMN_1655077	PRDM1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	PRDM1	639	PRDM1	7.45980207472603	7.406612634	0.274455665129383	0.523885164066882	6.154677258	9.373022251	7.406612634	TRUE	1	0.274455665129383	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5551	ILMN_1740633	PRF1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PRF1	5551	PRF1	8.57183699819863	8.5546919045	1.02348682468461	1.01167525653473	6.532600952	10.82627849	8.5546919045	TRUE	1	1.02348682468461	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8575	ILMN_1758474	PRKRA	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PRKRA	8575	PRKRA	7.17161627796575	7.1647047645	0.103569987152281	0.321822912721082	6.330035121	7.782304817	7.1647047645	TRUE	1	0.103569987152281	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5734	ILMN_1795930	PTGER4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PTGER4	5734	PTGER4	7.4430032075274	7.4371713555	0.20465322114769	0.452386141639739	6.297113072	8.517269745	7.4371713555	TRUE	1	0.20465322114769	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5781	ILMN_1778236	PTPN11	VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PTPN11	5781	PTPN11	7.46864946128767	7.4850692945	0.160774743229775	0.400967259548426	6.504895489	8.382829472	7.4850692945	TRUE	1	0.160774743229775	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5996	ILMN_1656011	RGS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RGS1	5996	RGS1	6.09241056047945	6.0563166475	0.120039551107386	0.34646724391692	5.693854045	8.509878459	6.0563166475	TRUE	1	0.120039551107386	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23586	ILMN_1797001	RIGI	VIR_M1a;VIR_M1b	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	DDX58	23586	DDX58	7.38092479879452	7.192969963	0.732119560379745	0.855639854366161	6.061452647	10.35930101	7.192969963	TRUE	1	0.732119560379745	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8767	ILMN_1758939	RIPK2	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RIPK2	8767	RIPK2	7.42001972656849	7.302266391	0.179610181108303	0.423804413743301	6.648282075	9.262785797	7.302266391	TRUE	1	0.179610181108303	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6138	ILMN_1762747	RPL15	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL15	6138	RPL15	10.1089102200685	10.203911525	0.612886875073704	0.782870918525975	7.968192099	11.6530954	10.203911525	TRUE	1	0.612886875073704	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6139	ILMN_2383097	RPL17	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL17	6139	RPL17	10.6688142060342	10.70231953	1.63095934392829	1.27709018629394	7.756331263	13.00390354	10.70698779	FALSE	1	1.63095934392829	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9349	ILMN_1755115	RPL23	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL23	9349	RPL23	8.35240534413699	8.0477174095	1.36644838019392	1.16895182971494	6.233333064	10.96675345	8.0477174095	TRUE	1	1.36644838019392	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6154	ILMN_1731546	RPL26	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL26	6154	RPL26	8.16775834604795	7.8390475835	1.81444256623734	1.34701245957019	6.226122502	11.49802003	7.8390475835	TRUE	1	1.81444256623734	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51121	ILMN_2110532	RPL26L1	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL26L1	51121	RPL26L1	7.08618651252055	7.005121691	0.36511836005023	0.604250246214456	6.177000685	8.908267913	7.005121691	TRUE	1	0.36511836005023	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6155	ILMN_1656807	RPL27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL27	6155	RPL27	12.0024443727877	12.094898185	0.729258332346748	0.853966236069523	9.455902568	13.56323865	12.094898185	TRUE	1	0.729258332346748	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6159	ILMN_1737517	RPL29	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL29	6159	RPL29	6.40256504892466	6.346494143	0.0595493235955086	0.244027300922476	5.93433413	7.338419606	6.346494143	TRUE	1	0.0595493235955086	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6160	ILMN_1754195	RPL31	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL31	6160	RPL31	8.75743474289041	8.60168533	1.79954049344704	1.34146952758795	6.2788131	11.68651105	8.60168533	TRUE	1	1.79954049344704	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6164	ILMN_1706873	RPL34	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL34	6164	RPL34	6.87970058014384	6.763284268	0.306364867310282	0.553502364322215	6.046755542	8.530575493	6.763284268	TRUE	1	0.306364867310282	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6133	ILMN_1750507	RPL9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL9	6133	RPL9	10.9614888771849	11.03159204	1.52608665327778	1.23534879822574	8.061696819	13.09031571	11.03159204	TRUE	1	1.52608665327778	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6175	ILMN_1709880	RPLP0	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPLP0	6175	RPLP0	12.0474644327123	12.10260945	0.571178214958841	0.755763332637169	9.384108176	13.37266054	12.10260945	TRUE	1	0.571178214958841	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6210	ILMN_2337241	RPS15A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS15A	6210	RPS15A	10.4103896115069	10.499514885	1.02008394542132	1.0099920521575	7.608342127	12.23374548	12.27097554	FALSE	1	1.02008394542132	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6229	ILMN_1656625	RPS24	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS24	6229	RPS24	9.56069312516438	9.403291381	1.33091797872517	1.15365418506811	7.067242773	12.1386512	9.403291381	TRUE	1	1.33091797872517	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6232	ILMN_1696839	RPS27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS27	6232	RPS27	9.87680862541781	9.871646106	1.10344076337441	1.0504478870341	7.196080053	11.97431555	13.16999273	FALSE	1	1.10344076337441	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6189	ILMN_2139943	RPS3A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS3A	6189	RPS3A	10.4847239843082	10.625575865	1.62862511874222	1.2761759748335	7.553809918	12.59726879	10.625575865	TRUE	1	1.62862511874222	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6192	ILMN_1783142	RPS4Y1	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPS4Y1	6192	RPS4Y1	8.34442780395206	9.305845109	4.76581742440643	2.18307522188459	5.519577839	11.50132188	9.305845109	TRUE	1	4.76581742440643	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6201	ILMN_1750722	RPS7	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS7	6201	RPS7	6.32976912114384	6.2772790565	0.0739305960740217	0.271901813296678	5.775714893	7.585858922	6.2772790565	TRUE	1	0.0739305960740217	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6203	ILMN_2038772	RPS9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS9	6203	RPS9	11.7582203197671	11.80757563	0.320550216773486	0.566171543592122	9.957836806	13.07890784	11.97457271	FALSE	1	0.320550216773486	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
91543	ILMN_1657871	RSAD2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RSAD2	91543	RSAD2	8.44276418379452	8.450099675	3.15128340422005	1.77518545628902	5.963971499	12.37141559	8.450099675	TRUE	1	3.15128340422005	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
64108	ILMN_2173975	RTP4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RTP4	64108	RTP4	6.91542013684247	6.776896666	0.497204771564817	0.70512748603697	6.02513053	8.949306533	6.776896666	TRUE	1	0.497204771564817	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
54809	ILMN_1814305	SAMD9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SAMD9	54809	SAMD9	8.79236089587671	8.720549725	0.78676687316536	0.886998801107059	6.857226598	10.96697971	8.720549725	TRUE	1	0.78676687316536	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
256987	ILMN_1789464	SERINC5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SERINC5	256987	SERINC5	6.22602235386301	6.200346881	0.0419274169876965	0.204761854327647	5.729372866	6.85825987	6.200346881	TRUE	1	0.0419274169876965	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
5272	ILMN_1742052	SERPINB9	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPINB9	5272	SERPINB9	6.38730224136301	6.348200796	0.0350883537538217	0.187318855841642	5.995716827	7.031148201	6.348200796	TRUE	1	0.0350883537538217	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
710	ILMN_1670305	SERPING1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPING1	710	SERPING1	7.49317679441781	7.067172552	1.77322575311489	1.33162522997835	5.86416737	11.38804496	7.067172552	TRUE	1	1.77322575311489	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
117157	ILMN_1701237	SH2D1B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SH2D1B	117157	SH2D1B	6.31901511870548	6.2461354525	0.101799498896263	0.31906033739132	5.659438859	7.259409881	6.2461354525	TRUE	1	0.101799498896263	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23411	ILMN_1739083	SIRT1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SIRT1	23411	SIRT1	6.78101413034247	6.7693478615	0.0945270445379078	0.307452507776255	6.057713011	7.593672081	6.7693478615	TRUE	1	0.0945270445379078	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9016	ILMN_1743770	SLC25A14	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLC25A14	9016	SLC25A14	6.47093521815754	6.4696005795	0.0330002984946759	0.181659842823547	5.913400252	6.887359437	6.4696005795	TRUE	1	0.0330002984946759	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
91607	ILMN_1752520	SLFN11	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLFN11	91607	SLFN11	7.88875196226027	7.9147124225	0.158037597068749	0.397539428319694	6.736655513	8.954224803	7.9147124225	TRUE	1	0.158037597068749	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
146857	ILMN_2215862	SLFN13	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SLFN13	146857	SLFN13	6.30506902667808	6.271211437	0.0441985308868444	0.210234466457915	5.899706292	7.576348947	6.271211437	TRUE	1	0.0441985308868444	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
4088	ILMN_1682738	SMAD3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SMAD3	4088	SMAD3	7.37934114681507	7.4243616715	0.122887758577264	0.350553503159309	6.378950854	8.112661586	7.4243616715	TRUE	1	0.122887758577264	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
27293	ILMN_1789913	SMPDL3B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SMPDL3B	27293	SMPDL3B	5.83950681769863	5.832699262	0.0197977836524847	0.140704597126337	5.513868393	6.278562912	6.003757996	FALSE	1	0.0197977836524847	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8651	ILMN_1774733	SOCS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SOCS1	8651	SOCS1	7.28549841081507	7.0778340375	0.711148644428158	0.843296296937297	6.2605048	9.934736038	7.0778340375	TRUE	1	0.711148644428158	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10417	ILMN_1676099	SPON2	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SPON2	10417	SPON2	6.06458568667123	6.075691902	0.052633736996008	0.229420437180317	5.507041971	6.938778231	6.075691902	TRUE	1	0.052633736996008	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6714	ILMN_1729987	SRC	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SRC	6714	SRC	7.29760272232877	7.22842478	0.293141079665609	0.541425045288459	6.302558638	8.816872894	7.22842478	TRUE	1	0.293141079665609	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6772	ILMN_1690105	STAT1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	STAT1	6772	STAT1	9.09738407606849	9.186810028	1.10338545224032	1.05042155929909	6.708558328	11.3662511	11.26050709	FALSE	1	1.10338545224032	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6773	ILMN_1690921	STAT2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	STAT2	6773	STAT2	10.8708450278014	10.82075189	0.855719890402972	0.925051290687696	8.743067354	13.03327736	10.82075189	TRUE	1	0.855719890402972	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10010	ILMN_1715069	TANK	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TANK	10010	TANK	8.75138145222603	8.769513781	0.300072563776839	0.547788794862435	7.312745812	10.89608933	8.769513781	TRUE	1	0.300072563776839	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6938	ILMN_2314007	TCF12	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TCF12	6938	TCF12	6.90104813890411	6.872183425	0.0922325628346622	0.303698144272668	6.075977572	7.572784078	6.872183425	TRUE	1	0.0922325628346622	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
6932	ILMN_1676470	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	7.04707728870548	7.0304102095	0.264675451873621	0.514466181467374	6.020661964	8.132313798	7.0304102095	TRUE	1	0.264675451873621	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7049	ILMN_1784287	TGFBR3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TGFBR3	7049	TGFBR3	7.41835219191781	7.308534761	0.678399177738227	0.823649912121787	6.166362252	9.735645711	7.308534761	TRUE	1	0.678399177738227	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
353376	ILMN_1651346	TICAM2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TICAM2	353376	TICAM2	7.44204305714384	7.4223709065	0.137873064574844	0.371312623775229	6.619940407	8.63855574	7.4223709065	TRUE	1	0.137873064574844	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7098	ILMN_2155708	TLR3	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TLR3	7098	TLR3	5.77134445735617	5.7660565905	0.0127424235648223	0.112882343902057	5.491654795	6.051105596	6.01482211	FALSE	1	0.0127424235648223	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
51284	ILMN_1677827	TLR7	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TLR7	51284	TLR7	7.23247165105479	7.0698703315	0.465980632234464	0.682627740598391	6.13225858	10.01906208	7.0698703315	TRUE	1	0.465980632234464	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
84233	ILMN_2217809	TMEM126A	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TMEM126A	84233	TMEM126A	7.41665784206164	7.388407491	0.312699043206736	0.559194995691785	6.419826933	8.949087607	7.388407491	TRUE	1	0.312699043206736	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
25880	ILMN_2230998	TMEM186	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TMEM186	25880	TMEM186	6.16039197630822	6.171173766	0.00859308925276158	0.0926989172146125	5.654953694	6.415397539	6.171173766	TRUE	1	0.00859308925276158	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7293	ILMN_2112256	TNFRSF4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFRSF4	7293	TNFRSF4	6.56584108393151	6.474641828	0.132205209647686	0.363600343299736	5.959870331	7.700609818	6.474641828	TRUE	1	0.132205209647686	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8743	ILMN_1801307	TNFSF10	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF10	8743	TNFSF10	10.0135891043904	9.920512042	0.761158732866141	0.872444114465873	7.986782794	12.4897762	9.920512042	TRUE	1	0.761158732866141	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9966	ILMN_2106380	TNFSF15	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF15	9966	TNFSF15	7.28965473686986	7.248703615	0.16440823496302	0.40547285354635	6.507556411	9.165848926	7.248703615	TRUE	1	0.16440823496302	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7292	ILMN_2089875	TNFSF4	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF4	7292	TNFSF4	6.45327864861644	6.4088773755	0.0783895860015631	0.279981402956631	5.988521518	7.462401053	6.4088773755	TRUE	1	0.0783895860015631	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
