base_sample_id	final_module_id	final_module_label	final_module_direction	module_score	matched_genes_n	locked_genes_n	coverage_fraction	sample_group	projection_role
DefiniteBacterial_23	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-1.01426600256514	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.19350273256953	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.64629740871422	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.216384102747538	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.370856841293161	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.243611734673184	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.567389399400491	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.347307980936757	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.247459781055089	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.402005107014328	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.481931410974375	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.294040458783776	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.589274826795691	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_36	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.081793327405728	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_37	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.563328904306079	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_38	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.166609953736863	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_39	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.301934503540833	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_40	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.449672770187006	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_41	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.647449300549975	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_42	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-1.09055320590021	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_43	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.512906308876606	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_44	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.486519105518331	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_45	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.546637657954762	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_46	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.112484925377969	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_47	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.496229201351019	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_48	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.410036910204569	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_49	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.469954759604627	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_50	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.397303858026204	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_51	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.30951869676232	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_52	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.553398125821657	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteViral_01	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.187532298462368	128	128	1	DefiniteViral	primary_viral
DefiniteViral_02	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.606941928068066	128	128	1	DefiniteViral	primary_viral
DefiniteViral_03	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0472394497301534	128	128	1	DefiniteViral	primary_viral
DefiniteViral_04	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.299637883348906	128	128	1	DefiniteViral	primary_viral
DefiniteViral_05	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.265131001084467	128	128	1	DefiniteViral	primary_viral
DefiniteViral_06	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.949613676821789	128	128	1	DefiniteViral	primary_viral
DefiniteViral_07	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.171860106099308	128	128	1	DefiniteViral	primary_viral
DefiniteViral_08	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.968215758895694	128	128	1	DefiniteViral	primary_viral
DefiniteViral_09	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.612716068874088	128	128	1	DefiniteViral	primary_viral
DefiniteViral_10	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.255343197001123	128	128	1	DefiniteViral	primary_viral
DefiniteViral_11	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.19275114294763	128	128	1	DefiniteViral	primary_viral
DefiniteViral_12	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.327892849554321	128	128	1	DefiniteViral	primary_viral
DefiniteViral_13	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.03495335396227	128	128	1	DefiniteViral	primary_viral
DefiniteViral_14	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.796688234466559	128	128	1	DefiniteViral	primary_viral
DefiniteViral_15	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.46533605713486	128	128	1	DefiniteViral	primary_viral
DefiniteViral_16	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.18162649283884	128	128	1	DefiniteViral	primary_viral
DefiniteViral_17	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0879582701089058	128	128	1	DefiniteViral	primary_viral
DefiniteViral_18	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.22673391289814	128	128	1	DefiniteViral	primary_viral
DefiniteViral_19	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.116331045659449	128	128	1	DefiniteViral	primary_viral
DefiniteViral_20	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.644192962126701	128	128	1	DefiniteViral	primary_viral
DefiniteViral_21	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.47190641767264	128	128	1	DefiniteViral	primary_viral
DefiniteViral_22	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.421851328710811	128	128	1	DefiniteViral	primary_viral
DefiniteViral_23	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.679662899288251	128	128	1	DefiniteViral	primary_viral
DefiniteViral_24	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0507821177090979	128	128	1	DefiniteViral	primary_viral
DefiniteViral_25	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.282542472715572	128	128	1	DefiniteViral	primary_viral
DefiniteViral_26	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.103302279017089	128	128	1	DefiniteViral	primary_viral
DefiniteViral_27	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.580905241679675	128	128	1	DefiniteViral	primary_viral
DefiniteViral_28	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.139985438126187	128	128	1	DefiniteViral	primary_viral
DefiniteViral_29	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.756509022296417	128	128	1	DefiniteViral	primary_viral
DefiniteViral_30	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.312272031364894	128	128	1	DefiniteViral	primary_viral
DefiniteViral_31	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.837946742764975	128	128	1	DefiniteViral	primary_viral
DefiniteViral_32	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.5521409113658	128	128	1	DefiniteViral	primary_viral
DefiniteViral_33	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.28277924724521	128	128	1	DefiniteViral	primary_viral
DefiniteViral_34	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.08462883119517	128	128	1	DefiniteViral	primary_viral
DefiniteViral_35	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.33519139883912	128	128	1	DefiniteViral	primary_viral
DefiniteViral_36	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.871338336722527	128	128	1	DefiniteViral	primary_viral
DefiniteViral_37	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.856996599421423	128	128	1	DefiniteViral	primary_viral
DefiniteViral_38	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.430137551220431	128	128	1	DefiniteViral	primary_viral
DefiniteViral_39	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.43969821767937	128	128	1	DefiniteViral	primary_viral
DefiniteViral_40	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0806723914585689	128	128	1	DefiniteViral	primary_viral
DefiniteViral_41	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.662862143256275	128	128	1	DefiniteViral	primary_viral
DefiniteViral_42	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.168732899898023	128	128	1	DefiniteViral	primary_viral
DefiniteViral_43	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.078133075853087	128	128	1	DefiniteViral	primary_viral
DefiniteViral_44	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.929315688468419	128	128	1	DefiniteViral	primary_viral
DefiniteViral_45	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.41797765186682	128	128	1	DefiniteViral	primary_viral
DefiniteViral_46	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.520772300990597	128	128	1	DefiniteViral	primary_viral
DefiniteViral_47	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0282868736794015	128	128	1	DefiniteViral	primary_viral
DefiniteViral_48	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.371645610791654	128	128	1	DefiniteViral	primary_viral
DefiniteViral_49	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.432944082384732	128	128	1	DefiniteViral	primary_viral
DefiniteViral_50	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.573276556422354	128	128	1	DefiniteViral	primary_viral
DefiniteViral_51	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.225082765446644	128	128	1	DefiniteViral	primary_viral
DefiniteViral_52	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.297216634950464	128	128	1	DefiniteViral	primary_viral
DefiniteViral_53	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.113057468949797	128	128	1	DefiniteViral	primary_viral
DefiniteViral_54	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.100177400535805	128	128	1	DefiniteViral	primary_viral
DefiniteViral_55	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.181705506209764	128	128	1	DefiniteViral	primary_viral
DefiniteViral_56	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0151889976250654	128	128	1	DefiniteViral	primary_viral
DefiniteViral_57	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.62285662185044	128	128	1	DefiniteViral	primary_viral
DefiniteViral_58	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.170985581605702	128	128	1	DefiniteViral	primary_viral
DefiniteViral_59	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.480880077437741	128	128	1	DefiniteViral	primary_viral
DefiniteViral_60	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.754384584707969	128	128	1	DefiniteViral	primary_viral
DefiniteViral_61	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.631756781678176	128	128	1	DefiniteViral	primary_viral
DefiniteViral_62	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.211935823977915	128	128	1	DefiniteViral	primary_viral
DefiniteViral_63	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.180924001025802	128	128	1	DefiniteViral	primary_viral
DefiniteViral_64	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.229537642781762	128	128	1	DefiniteViral	primary_viral
DefiniteViral_65	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.20554400152668	128	128	1	DefiniteViral	primary_viral
DefiniteViral_66	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.729722910542052	128	128	1	DefiniteViral	primary_viral
DefiniteViral_67	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.169619023189164	128	128	1	DefiniteViral	primary_viral
DefiniteViral_68	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.295390975871293	128	128	1	DefiniteViral	primary_viral
DefiniteViral_69	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.40524697508962	128	128	1	DefiniteViral	primary_viral
DefiniteViral_70	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.20172396780637	128	128	1	DefiniteViral	primary_viral
DefiniteViral_71	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.324301490027332	128	128	1	DefiniteViral	primary_viral
DefiniteViral_72	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.372733168240021	128	128	1	DefiniteViral	primary_viral
DefiniteViral_73	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0115852354893565	128	128	1	DefiniteViral	primary_viral
DefiniteViral_74	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.838734973988273	128	128	1	DefiniteViral	primary_viral
DefiniteViral_75	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.174108716868525	128	128	1	DefiniteViral	primary_viral
DefiniteViral_76	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.446312663526372	128	128	1	DefiniteViral	primary_viral
DefiniteViral_77	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.156912654219101	128	128	1	DefiniteViral	primary_viral
DefiniteViral_78	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.277633075246634	128	128	1	DefiniteViral	primary_viral
DefiniteViral_79	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.742714747425111	128	128	1	DefiniteViral	primary_viral
DefiniteViral_80	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.149542842664095	128	128	1	DefiniteViral	primary_viral
DefiniteViral_81	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.626339641349794	128	128	1	DefiniteViral	primary_viral
DefiniteViral_82	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.244702512137635	128	128	1	DefiniteViral	primary_viral
DefiniteViral_83	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.697419033546107	128	128	1	DefiniteViral	primary_viral
DefiniteViral_84	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.505764165362919	128	128	1	DefiniteViral	primary_viral
DefiniteViral_85	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.186917067025879	128	128	1	DefiniteViral	primary_viral
DefiniteViral_86	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.621436561600202	128	128	1	DefiniteViral	primary_viral
DefiniteViral_87	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.75350714355387	128	128	1	DefiniteViral	primary_viral
DefiniteViral_88	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.371468825745155	128	128	1	DefiniteViral	primary_viral
DefiniteViral_89	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.488443261274488	128	128	1	DefiniteViral	primary_viral
DefiniteViral_90	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0670272636001075	128	128	1	DefiniteViral	primary_viral
DefiniteViral_91	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.00976860113763644	128	128	1	DefiniteViral	primary_viral
DefiniteViral_92	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.603781025678343	128	128	1	DefiniteViral	primary_viral
DefiniteViral_93	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.691292777460425	128	128	1	DefiniteViral	primary_viral
DefiniteViral_94	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.511129698292994	128	128	1	DefiniteViral	primary_viral
DefiniteBacterial_01	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0709121632020255	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_02	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.854564418001147	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_03	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.147657053268136	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_04	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.955707699770809	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_05	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.338434771791557	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_06	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.611248482344061	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_07	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.62835075308506	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_08	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.529653978889769	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_09	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0124035738643126	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_10	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.570967608247402	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_11	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.598747770453505	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_12	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.759301301171211	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.483075579422903	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.358830779024932	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.424761231856758	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.136308324058467	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.2277186283337	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.77913983860844	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0807904239815625	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.17426953276985	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.10640385118729	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0878613841478722	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_23	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.12754526356343	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.188256776257269	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.740721028489834	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.174676345446563	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.346609763153622	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.631317449666147	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.689170719059935	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.281468379433539	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.415877961005783	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.462261600456167	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.55368469333692	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.246879554931058	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.625665750754163	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_36	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.113010349621572	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_37	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.524778524154692	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_38	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.528911175660028	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_39	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.519808775156205	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_40	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.737315289879155	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_41	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.704691436418426	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_42	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.24824904615259	33	33	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_43	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.702588141097738	33	33	1	DefiniteBacterial	primary_bacterial
