primary_module_key	module_direction	provisional_module_id	provisional_module_label	evidence_grade	interpretation_status	direction_set	candidate_group_id	ENTREZID	SYMBOL	GENENAME	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	recommended_use	representative_GO	representative_TERM	review_decision_tier	review_decision_rationale	final_claim_status	all_three_concordant	abs_pooled_logFC
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	55601	DDX60	DExD/H-box helicase 60	-2.50454134216044	1.21232619432445e-15	-3.07387140056261	-1.82267156505646	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.50454134216044
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	23586	RIGI	RNA sensor RIG-I	-1.36841786841664	1.41415823372739e-15	-1.68906821139988	-1.00545639675293	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.36841786841664
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	64135	IFIH1	interferon induced with helicase C domain 1	-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.11835974978813
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	4600	MX2	MX dynamin like GTPase 2	-1.17223386139246	3.96557085917629e-15	-1.39965904189348	-0.920637679068094	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.17223386139246
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	51251	NT5C3A	5'-nucleotidase, cytosolic IIIA	-1.63775348927013	1.06873739464147e-14	-2.1333861033841	-1.08256663457041	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.63775348927013
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | A_strong_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	A_strong_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_04	64108	RTP4	receptor transporter protein 4	-1.66725193685896	3.58741331219572e-14	-1.97803618456031	-1.36523400870708	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0051607	defense response to virus	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.66725193685896
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	3429	IFI27	interferon alpha inducible protein 27	-4.76772856416775	2.51896266086772e-33	-5.43444150089658	-4.14967904484638	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	4.76772856416775
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	3434	IFIT1	interferon induced protein with tetratricopeptide repeats 1	-3.77323797706401	5.90023842003119e-28	-4.31758142819668	-3.3023648897722	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.77323797706401
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	4939	OAS2	2'-5'-oligoadenylate synthetase 2	-2.5438885237371	2.53078049765381e-26	-2.97073576687252	-2.14584641807247	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.5438885237371
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	4939	OAS2	2'-5'-oligoadenylate synthetase 2	-2.5438885237371	2.53078049765381e-26	-2.97073576687252	-2.14584641807247	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.5438885237371
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	4939	OAS2	2'-5'-oligoadenylate synthetase 2	-2.5438885237371	2.53078049765381e-26	-2.97073576687252	-2.14584641807247	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.5438885237371
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	91543	RSAD2	radical S-adenosyl methionine domain containing 2	-3.80660619529833	1.0483306591404e-25	-4.41051954754139	-3.27440570413228	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.80660619529833
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	4940	OAS3	2'-5'-oligoadenylate synthetase 3	-3.02700164576438	5.48251634555165e-25	-3.54827819774241	-2.51661378257054	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.02700164576438
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	4940	OAS3	2'-5'-oligoadenylate synthetase 3	-3.02700164576438	5.48251634555165e-25	-3.54827819774241	-2.51661378257054	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.02700164576438
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	4599	MX1	MX dynamin like GTPase 1	-2.71710581196084	7.89980125644239e-23	-3.23237424901121	-2.18653387118117	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.71710581196084
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	8638	OASL	2'-5'-oligoadenylate synthetase like	-2.24283861776891	1.15163878933828e-21	-2.49458181864464	-2.05806649167888	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.24283861776891
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	9636	ISG15	ISG15 ubiquitin like modifier	-2.99808310131564	2.72578251294685e-21	-3.45093016124712	-2.58393731392258	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.99808310131564
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	9636	ISG15	ISG15 ubiquitin like modifier	-2.99808310131564	2.72578251294685e-21	-3.45093016124712	-2.58393731392258	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.99808310131564
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	5610	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	-1.41816802582432	1.31206652467218e-20	-1.74117673023092	-1.05000643348052	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.41816802582432
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	4938	OAS1	2'-5'-oligoadenylate synthetase 1	-1.98899624729186	4.7714659505931e-19	-2.36452546257172	-1.59057973956129	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.98899624729186
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	4938	OAS1	2'-5'-oligoadenylate synthetase 1	-1.98899624729186	4.7714659505931e-19	-2.36452546257172	-1.59057973956129	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.98899624729186
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	51284	TLR7	toll like receptor 7	-1.25627568841129	3.87527138050754e-16	-1.50539529586334	-0.982691098102814	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.25627568841129
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	24138	IFIT5	interferon induced protein with tetratricopeptide repeats 5	-2.09147312813928	6.94407834320328e-16	-2.48962886231449	-1.6944507013634	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.09147312813928
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	23586	RIGI	RNA sensor RIG-I	-1.36841786841664	1.41415823372739e-15	-1.68906821139988	-1.00545639675293	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.36841786841664
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	64135	IFIH1	interferon induced with helicase C domain 1	-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.11835974978813
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	64135	IFIH1	interferon induced with helicase C domain 1	-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.11835974978813
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	64135	IFIH1	interferon induced with helicase C domain 1	-2.11835974978813	3.64736086490445e-15	-2.66635071862163	-1.48776941166876	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.11835974978813
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	11277	TREX1	three prime repair exonuclease 1	-1.46660269778812	4.73856837824164e-14	-1.65465682862616	-1.29791490046809	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.46660269778812
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	3665	IRF7	interferon regulatory factor 7	-1.45404953351808	1.6567768830903e-13	-1.8398718883554	-1.01060762204544	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.45404953351808
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	3665	IRF7	interferon regulatory factor 7	-1.45404953351808	1.6567768830903e-13	-1.8398718883554	-1.01060762204544	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.45404953351808
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_20	7098	TLR3	toll like receptor 3	-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0032728	positive regulation of interferon-beta production	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.43531383369351
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	117854	TRIM6	tripartite motif containing 6	-1.96616320170176	8.31894567682794e-12	-2.4610016762703	-1.27622765325188	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.96616320170176
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	6773	STAT2	signal transducer and activator of transcription 2	-1.72328731886609	9.34111507299781e-12	-2.16856846003883	-1.20942996471205	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.72328731886609
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	5359	PLSCR1	phospholipid scramblase 1	-1.3557749512289	4.3423901604976e-11	-2.13155130313242	-0.347097504679863	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.3557749512289
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_07	3669	ISG20	interferon stimulated exonuclease gene 20	-0.931639866308119	1.19680278685105e-08	-0.86646370769374	-1.10779714302187	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0045071	negative regulation of viral genome replication	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.931639866308119
higher_in_viral | Viral_higher_antiviral_interferon_programme | Antiviral / interferon-response programme | B_moderate_GO_support	higher_in_viral	Viral_higher_antiviral_interferon_programme	Antiviral / interferon-response programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_21	6772	STAT1	signal transducer and activator of transcription 1	-0.88477327699447	4.41851103085954e-08	-1.17811776878252	-0.564547327850528	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0060337	type I interferon-mediated signaling pathway	primary_candidate_module	Coherent viral-higher antiviral/interferon programme with strong/moderate GO support and recognizable overlap genes.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.88477327699447
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	10964	IFI44L	interferon induced protein 44 like	-3.68463042150361	6.45006752885454e-24	-4.44206628183126	-2.87831852164612	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.68463042150361
